title,price,location,link
Apartamento à venda no bairro Campos Ville - Araraquara/SP,R$ 700.000,"Araraquara, Campos Ville",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-no-bairro-campos-ville-araraquara-sp-1470178607
Casa Padrão em Araraquara,R$ 200.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-padrao-em-araraquara-1470160154
"Apartamento com boa localização, próximo a escolas e creches.",R$ 1.050.000,"Araraquara, Vila Santa Maria (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-boa-localizacao-proximo-a-escolas-e-creches-1470160107
Lindo Apartamento - Ultimo andar - Linda vista,R$ 192.000,"Araraquara, Jardim dos Manacás",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/lindo-apartamento-ultimo-andar-linda-vista-1470155200
Vendo apartamento térreo jardim Paraíso,R$ 1.160.000,"Araraquara, Jardim Residencial Paraíso",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vendo-apartamento-terreo-jardim-paraiso-1470110025
APARTAMENTO CENTRO ARARAQUARA,R$ 850.000,"Araraquara, Vila Suconasa",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-centro-araraquara-1470062302
Venda de Casas / Padrão na cidade de Araraquara,R$ 210.000,"Araraquara, Parque Residencial Iguatemi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1470034977
Venda de Casas / Padrão na cidade de Araraquara,R$ 325.000,"Araraquara, Vila Sedenho",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1470034838
Lindo apartamento (Edifício LHarmonie),R$ 890.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/lindo-apartamento-edificio-lharmonie-1470027000
Venda de Casas / Padrão na cidade de Araraquara,R$ 420.000,"Araraquara, Jardim Nova Época",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1470018877
Venda de Casas / Padrão na cidade de Araraquara,R$ 380.000,"Araraquara, Vila Sedenho",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1470018778
Casa para locação na Vila Harmonia em Araraquara - 3 dormitórios e ar-condicionado,R$ 265.000,"Araraquara, Vila Harmonia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-para-locacao-na-vila-harmonia-em-araraquara-3-dormitorios-e-ar-condicionado-1470002749
Casa a Venda no Jardim América,R$ 1.000.000,"Araraquara, Jardim América (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-no-jardim-america-1469982443
Excelente Apartamento a Venda no Residencial Vale Supremo,R$ 950.000,"Araraquara, Vila Melhado",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/excelente-apartamento-a-venda-no-residencial-vale-supremo-1469982389
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 320.000,"Araraquara, Jardim dos Manacás",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1469965242
Venda de Casas / Condomínio na cidade de Araraquara,R$ 1.050.000,"Araraquara, Condomínio Buona Vita",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1469964786
Venda de Casas / Condomínio na cidade de Araraquara,R$ 1.600.000,"Araraquara, Residencial Village Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1469956190
"Casa para venda, aluguel, 2 quartos, Araraquara/SP",R$ 192.000,"Araraquara, Jardim do Bosque",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-para-venda-aluguel-2-quartos-araraquara-sp-1469946368
"Casa com excelente localização, próximo a supermercados e comércios.",R$ 1.200.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-excelente-localizacao-proximo-a-supermercados-e-comercios-1469939120
"Seu novo lar no melhor condomínio da cidade, Village Damha IV.",R$ 1.160.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/seu-novo-lar-no-melhor-condominio-da-cidade-village-damha-iv-1469936777
Casa nova no Jatobá,R$ 280.000,"Araraquara, Parque Residencial Jatobá",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-nova-no-jatoba-1469887001
Casa no Atlanta,R$ 850.000,"Araraquara, Parque Atlanta",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-no-atlanta-1469885810
Casa no Centro,R$ 220.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-no-centro-1469849488
Apartamento no Centro,R$ 210.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-no-centro-1469820963
APARTAMENTO TÉRREO COM QUINTAL | 2 DORMS | VISTAS DO BOTÂNICO FLAMBOYANT,R$ 430.000,"Araraquara, Residencial Cambuy",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-terreo-com-quintal-2-dorms-vistas-do-botanico-flamboyant-1469781835
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 325.000,"Araraquara, Residencial Cambuy",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1469775882
Venda de Casas / Sobrado Condomínio na cidade de Araraquara,R$ 165.000,"Araraquara, Jardim Santa Júlia (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-sobrado-condominio-na-cidade-de-araraquara-1469775004
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 890.000,"Araraquara, Vila Harmonia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1469774323
Venda de Casas / Padrão na cidade de Araraquara,R$ 650.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469773562
Venda de Casas / Padrão na cidade de Araraquara,R$ 420.000,"Araraquara, Parque Residencial Vale do Sol",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469772907
Venda de Casas / Padrão na cidade de Araraquara,R$ 230.000,"Araraquara, Jardim Santa Angelina",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469758047
"Casa com ótima localização, no centro da cidade, próximo à Uniara.",R$ 380.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-otima-localizacao-no-centro-da-cidade-proximo-a-uniara-1469757857
Apartamento para seu conforto ?,R$ 599,"Araraquara, Parque Residencial Vale do Sol",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-para-seu-conforto-1469759563
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 265.000,"Araraquara, Estrela e Kanashiro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1469755928
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 200.000,"Araraquara, Vila Melhado",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1469755903
Venda de Casas / Padrão na cidade de Araraquara,R$ 1.000.000,"Araraquara, Jardim Morumbi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469755804
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 169.000,"Araraquara, Jardim Brasil (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1469755747
"Apartamento com excelente localização, próximo a supermercados e comercios.",R$ 950.000,"Araraquara, Jardim Ártico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-excelente-localizacao-proximo-a-supermercados-e-comercios-1469755723
Apartamento Padrão em Araraquara,R$ 350.000,"Araraquara, Vila Melhado",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1469754380
Venda de Casas / Padrão na cidade de Araraquara,R$ 660.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469751833
"Casa com 3 dormitórios à venda, 97 m² por R$ 250.000,00 - Vila Independência - Araraquara/",R$ 1.530.000,"Araraquara, Vila Independência",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-dormitorios-a-venda-97-m-por-r-250-000-00-vila-independencia-araraquara-1469717050
"Casa com 4 dormitórios à venda, 213 m² por R$ 1.530.000,00 - Parque Residencial Damha - Ar",R$ 949.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-4-dormitorios-a-venda-213-m-por-r-1-530-000-00-parque-residencial-damha-ar-1469716948
Village Damha III - Araraquara - SP,R$ 380.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/village-damha-iii-araraquara-sp-1469700149
Village Damha II - Araraquara - SP,R$ 160.000,"Araraquara, Residencial Village Damha II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/village-damha-ii-araraquara-sp-1469695285
Edifício dos Oitis,R$ 880.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/edificio-dos-oitis-1469692319
Venda de Casas / Padrão na cidade de Araraquara,R$ 530.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469680980
Venda de Casas / Padrão na cidade de Araraquara,R$ 650.000,"Araraquara, Jardim Aclimação",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469680603
Apartamento na torre mais próxima da portaria!,R$ 1.120.000,"Araraquara, Campos Ville",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-na-torre-mais-proxima-da-portaria-1469679297
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 900.000,"Araraquara, Vila Harmonia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1469678933
Venda de Casas / Padrão na cidade de Araraquara,R$ 404.694,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469678853
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 810.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1469678835
Venda de Casas / Padrão na cidade de Araraquara,R$ 300.000,"Araraquara, Vila Melhado",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469678824
Apartamento na torre mais próxima da portaria!,R$ 1.800.000,"Araraquara, Campos Ville",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-na-torre-mais-proxima-da-portaria-1469678017
Venda-Casa de condomínio-Araraquara-Bella Vitta,R$ 220.000,"Araraquara, Jardim São Camilo",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-casa-de-condominio-araraquara-bella-vitta-1469670006
Venda-Casa-Araraquara-Vila José Bonifácio,R$ 1.850.000,"Araraquara, Vila José Bonifácio",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-casa-araraquara-vila-jose-bonifacio-1469668723
Venda-Casa de condomínio-Araraquara-Residencial Village Damha III,R$ 150.000,"Araraquara, Residencial Village Damha III",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-casa-de-condominio-araraquara-residencial-village-damha-iii-1469668688
APARTAMENTO PRÓXIMO AO PARQUE INFANTIL - EDIFICIO RESIDENCIAL MONET,R$ 370.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-proximo-ao-parque-infantil-edificio-residencial-monet-1469666801
"Village Damha III - Residência de Esquina no Village Damha III com amplo Jardim, em Araraq",R$ 860.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/village-damha-iii-residencia-de-esquina-no-village-damha-iii-com-amplo-jardim-em-araraq-1469665743
"Casa à venda, Residencial Village Damha, Araraquara, SP",R$ 850.000,"Araraquara, Residencial Village Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-residencial-village-damha-araraquara-sp-1469659220
Oportunidade Única em ARARAQUARA - SP | Tipo: Casa | Negociação: Venda Direta Online | Sit,R$ 270.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-casa-negociacao-venda-direta-online-sit-1469631180
Casa em Rua Major Faustino Cândido Gomes - Parque Laranjeiras - Araraquara/SP,R$ 404.694,"Araraquara, Parque Laranjeiras",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-rua-major-faustino-candido-gomes-parque-laranjeiras-araraquara-sp-1469609895
Casa recém construída,R$ 1.050.000,"Araraquara, Residencial Veredas do Campo",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-recem-construida-1469609090
Apartamento em Avenida Professor Gustavo Fleury Charmillot - Jardim Residencial Paraíso -,R$ 530.000,"Araraquara, Jardim Residencial Paraíso",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-em-avenida-professor-gustavo-fleury-charmillot-jardim-residencial-paraiso-1469591513
"Edifício Capri: apartamento de 63,75 m², Conforto e funcionalidade, com 2 dormitórios, suí",R$ 330.000,"Araraquara, Vila Ferroviária",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/edificio-capri-apartamento-de-63-75-m-conforto-e-funcionalidade-com-2-dormitorios-sui-1469587780
Casa de condomínio em Estrada Vicinal Francisco José Zanin - 7º Distrito Industrial (Anton,R$ 699.480,"Araraquara, 7º Distrito Industrial (Antonio Zanin)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-estrada-vicinal-francisco-jose-zanin-7-distrito-industrial-anton-1469569045
"Sobrado Novo, 3 Suítes - Village Dama 3",R$ 1.800.000,"Araraquara, Parque Alvorada",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/sobrado-novo-3-suites-village-dama-3-1463569404
Vende Casa no Jd São Bento Araraquara,R$ 280.000,"Araraquara, Jardim São Bento",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vende-casa-no-jd-sao-bento-araraquara-1469474909
Venda de Casas / Padrão na cidade de Araraquara,R$ 220.000,"Araraquara, Jardim Dom Pedro I",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469416674
"Casa para locação no Jardim Aclimação, Araraquara: 2 quartos sendo um suíte, 01 vaga de ar",R$ 240.000,"Araraquara, Jardim Aclimação",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-para-locacao-no-jardim-aclimacao-araraquara-2-quartos-sendo-um-suite-01-vaga-de-ar-1469416647
Venda de Casas / Condomínio na cidade de Araraquara,R$ 1.850.000,"Araraquara, Quinta do Salto Residence",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1469416515
Apartamento Condomínio Barbieri,R$ 335.000,"Araraquara, Jardim Viaduto (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-condominio-barbieri-1469403915
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 150.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1469395678
Venda de Casas / Condomínio na cidade de Araraquara,R$ 1.530.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1469395248
vende casa araraquara Vila Xavier Jardim Brasil,R$ 370.000,"Araraquara, Jardim Brasil (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vende-casa-araraquara-vila-xavier-jardim-brasil-1060044486
Casa com 3 quartos e área de lazer completa,R$ 480.000,"Araraquara, Jardim Morumbi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-quartos-e-area-de-lazer-completa-1469341283
"Casa à venda, Condomínio Buona Vita, Araraquara, SP",R$ 860.000,"Araraquara, Condomínio Buona Vita",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-condominio-buona-vita-araraquara-sp-1469325875
"APARTAMENTO para VENDA 2 Quartos, 2 Suites, 2 Vagas, 70.72M², VILA HARMONIA, ARARAQUARA -",R$ 680.000,"Araraquara, Vila Harmonia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-para-venda-2-quartos-2-suites-2-vagas-70-72m-vila-harmonia-araraquara-1469320463
"Casa à venda, Parque Atlanta, Araraquara, SP",R$ 850.000,"Araraquara, Parque Atlanta",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-parque-atlanta-araraquara-sp-1469320444
"Casa com ótima localização, próximo a escolas e supermercados.",R$ 480.000,"Araraquara, Jardim das Estações (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-otima-localizacao-proximo-a-escolas-e-supermercados-1469317914
"Apartamento com 2 dormitórios, 55 m² - venda por R$ 270.000,00 ou aluguel por R$ 1.741,10/",R$ 270.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-55-m-venda-por-r-270-000-00-ou-aluguel-por-r-1-741-10-1469296309
"Locação, Venda-Casa de condomínio-Araraquara-Village Damha III",R$ 1.480.000,"Araraquara, Residencial Village Damha III",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/locacao-venda-casa-de-condominio-araraquara-village-damha-iii-1469150971
Oportunidade Única em ARARAQUARA - SP | Tipo: Casa | Negociação: Venda Direta Online | Sit,R$ 404.694,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-casa-negociacao-venda-direta-online-sit-1469131687
Casa em bairro alto padrão,R$ 740.000,"Araraquara, Vila Harmonia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-bairro-alto-padrao-1469119163
Venda de Casas / Condomínio na cidade de Araraquara,R$ 1.050.000,"Araraquara, Residencial Volpi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1469118170
Venda de Casas / Padrão na cidade de Araraquara,R$ 400.000,"Araraquara, Jardim Santa Lúcia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469118193
Casa em Condomínio | 3 Quartos | Lazer Completo,R$ 530.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-condominio-3-quartos-lazer-completo-1469104142
Casa em condomínio com jacuzzi,R$ 999.000,"Araraquara, Jardim Salto Grande",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-condominio-com-jacuzzi-1469098732
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 330.000,"Araraquara, Jardim Nova América",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1469095999
Casa mobiliada em condomínio para venda ou locação no Village Damha I Araraquara,R$ 1.550.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-mobiliada-em-condominio-para-venda-ou-locacao-no-village-damha-i-araraquara-1469088953
Casa à venda no Residencial Stephanie Merissa com 3 dormitórios e churrasqueira - Araraqua,R$ 210.000,"Araraquara, Residencial Stephanie Merissa",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-no-residencial-stephanie-merissa-com-3-dormitorios-e-churrasqueira-araraqua-1469065342
Apartamento no Centro de Araraquara Residencial Five - 1 suíte com vaga,R$ 404.694,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-no-centro-de-araraquara-residencial-five-1-suite-com-vaga-1469065372
Oportunidade Única em ARARAQUARA - SP | Tipo: Casa | Negociação: Venda Direta Online | Sit,R$ 404.694,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-casa-negociacao-venda-direta-online-sit-1469061020
Venda de Casas / Padrão na cidade de Araraquara,R$ 590.000,"Araraquara, Jardim Santa Angelina",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469048600
Oportunidade Única em ARARAQUARA - SP | Tipo: Casa | Negociação: Venda Direta Online | Sit,R$ 175.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-casa-negociacao-venda-direta-online-sit-1469034444
Venda de Casas / Padrão na cidade de Araraquara,R$ 1.600.000,"Araraquara, Vila José Bonifácio",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1469031346
Venda-Apartamento-Araraquara-Jardim Paulistano (Vila Xavier),R$ 260.000,"Araraquara, Jardim Paulistano (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-apartamento-araraquara-jardim-paulistano-vila-xavier-1469029123
Venda-Apartamento-Araraquara-Jardim Paulistano (Vila Xavier),R$ 480.000,"Araraquara, Jardim Paulistano (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-apartamento-araraquara-jardim-paulistano-vila-xavier-1469028761
Apartamento Padrão em Araraquara,R$ 175.000,"Araraquara, Jardim das Flores",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1469004858
"Casa com 3 dormitórios à venda, 140 m² por R$ 940.000,00 - Parque Atlanta - Araraquara/SP",R$ 640.000,"Araraquara, Parque Atlanta",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-dormitorios-a-venda-140-m-por-r-940-000-00-parque-atlanta-araraquara-sp-1468991247
CASA EM CONDOMÍNIO FECHADO DE ALTO PADRÃO EM ARARAQUARA,R$ 165.000,"Araraquara, Cidade Jardim",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-condominio-fechado-de-alto-padrao-em-araraquara-1468980765
Vendo casa no bairro Victório desante 2,R$ 160.000,"Araraquara, Jardim Victório Antônio de Santi II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vendo-casa-no-bairro-victorio-desante-2-1468969647
"Casa à venda em Araraquara, Jardim Victório Antônio de Santi II 57,18 m², 160 m² de terre",R$ 1.299.000,"Araraquara, Jardim Victório Antônio de Santi II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-em-araraquara-jardim-victorio-antonio-de-santi-ii-57-18-m-160-m-de-terre-1468837562
GRANDE OPORTUNIDADE DE INVESTIMENTO! O melhor condomínio de kitnets de Araraquara!,R$ 198.000,"Araraquara, Vila Santana",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/grande-oportunidade-de-investimento-o-melhor-condominio-de-kitnets-de-araraquara-1462915023
Venda de Casas / Padrão na cidade de Araraquara,R$ 160.000,"Araraquara, Jardim das Estações (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1468818397
Venda de Casas / Padrão na cidade de Araraquara,R$ 780.000,"Araraquara, Jardim São Bento",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1468806271
APARTAMENTO 2 DORMITÓRIOS ARARAQUARA,R$ 500.000,"Araraquara, Jardim Brasil (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-2-dormitorios-araraquara-1468801797
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 250.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1468798828
Venda de Casas / Padrão na cidade de Araraquara,R$ 150.000,"Araraquara, Jardim Ártico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1468798709
Village Park / Zona Sul de Ribeirão Preto,R$ 340.000,"Araraquara, Vila Santa Maria (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/village-park-zona-sul-de-ribeirao-preto-1468759254
Imóvel para venda possui 39 metros quadrados com 2 quartos,R$ 515.000,"Araraquara, Jardim Quitandinha II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/imovel-para-venda-possui-39-metros-quadrados-com-2-quartos-1468757253
APARTAMENTO NO CENTRO DE ARARAQUARA PRONTO PARA MORAR.,R$ 1.900.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-no-centro-de-araraquara-pronto-para-morar-1468752737
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 450.000,"Araraquara, Jardim Quitandinha II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1468714409
"Casa com 3 dormitórios à venda, 219 m² por R$ 450.000,00 - Jardim Santa Angelina - Araraqu",R$ 300.000,"Araraquara, Jardim Santa Angelina",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-dormitorios-a-venda-219-m-por-r-450-000-00-jardim-santa-angelina-araraqu-1468673234
Linda Casa à VENDA no condominio Village Damha 2 Araraquara/SP.,R$ 490.000,"Araraquara, Residencial Village Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/linda-casa-a-venda-no-condominio-village-damha-2-araraquara-sp-1468516523
Apartamento impecável,R$ 230.000,"Araraquara, Jardim Quitandinha II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-impecavel-1468481615
Apartamento Padrão em Araraquara,R$ 198.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1468389904
Rancho Borborema,R$ 230.000,"Araraquara, Cidade Jardim",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/rancho-borborema-1468380121
